"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z11WF630302830914,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-27,4,lb,39.00,39.00,39.00,in,20.00,12.00,12.00,"2,880.00",194.00,PKG,RENO,NV,"89506 8930",US,LINDON,UT,84042,US,33.42,38.48,12.86,33.60,54.00,18.14,20.56,15.46,3.29,16.00,2.47,0.00,0.00,2.47,0.82,0,0,0,23.85,17.93,5.92
,1Z1E29E60395161895,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-01-25,8,lb,2.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,"GLEN BURNIE",MD,21061,US,LINDON,UT,84042,US,20.27,30.54,6.19,19.53,46.00,8.98,14.08,10.70,2.18,15.25,1.63,0.00,0.00,1.63,0.55,0.81,0.00,0.81,17.07,12.33,4.74
,1Z249V6A0313444462,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-01,5,lb,1.00,12.00,8.00,in,19.00,9.00,9.00,"1,539.00",194.00,PKG,CATOOSA,OK,74015,US,LINDON,UT,84042,US,17.90,30.00,5.37,17.90,46.00,8.23,12.53,10.70,1.91,15.25,1.63,0.00,0.00,1.63,0.28,0,0,0,14.44,12.33,2.11
,1Z2A921X0345755615,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-02-22,6,lb,14.00,18.00,14.00,in,30.00,9.00,9.00,"2,430.00",194.00,PKG,CHADWICK,IL,61014,US,LINDON,UT,84042,US,26.42,33.50,8.85,22.18,50.00,11.09,17.57,11.09,2.81,16.00,1.77,0.00,0.00,1.77,1.04,16.24,14.5,1.74,36.62,27.36,9.26
,1Z2A921X0346125802,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-02-22,6,lb,13.00,15.00,13.00,in,41.00,7.00,7.00,"2,009.00",194.00,PKG,CHADWICK,IL,61014,US,LINDON,UT,84042,US,23.33,33.48,7.81,20.95,50.00,10.48,15.52,10.70,2.48,16.00,1.71,0.00,0.00,1.71,0.77,13.08,11.6,1.48,31.08,24.01,7.07
,1Z2A921X0346182778,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-02-22,6,lb,38.00,38.00,38.00,in,0.00,0.00,0.00,0.00,194.00,PKG,CHADWICK,IL,61014,US,LINDON,UT,84042,US,47.68,38.51,18.36,47.68,54.00,25.75,29.32,21.93,4.69,16.00,3.51,0.00,0.00,3.51,1.18,77.83,72.5,5.33,111.84,97.94,13.90
,1Z2A921X0347395386,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-02-22,6,lb,34.00,36.00,34.00,in,61.00,9.00,9.00,"4,941.00",194.00,PKG,CHADWICK,IL,61014,US,LINDON,UT,84042,US,46.42,38.50,17.87,43.80,54.00,23.65,28.55,20.15,9.65,16.00,8.10,0.00,0.00,8.1,1.55,58.09,52.25,5.84,96.29,80.50,15.79
,1Z2A921X0347464391,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-22,6,lb,34.00,34.00,34.00,in,61.00,9.00,8.00,"4,392.00",194.00,PKG,CHADWICK,IL,61014,US,LINDON,UT,84042,US,43.80,38.49,16.86,43.80,54.00,23.65,26.94,20.15,9.39,16.00,3.22,0.00,0.00,3.22,6.17,57.99,52.25,5.74,62.57,45.12,17.45
,1Z2A921X0347478859,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-02-23,6,lb,40.00,40.00,40.00,in,22.00,13.00,13.00,"3,718.00",194.00,PKG,CHADWICK,IL,61014,US,LINDON,UT,84042,US,49.92,38.50,19.22,49.92,54.00,26.96,30.70,22.96,4.91,16.00,3.67,0.00,0.00,3.67,1.24,62.68,58,4.68,98.29,84.63,13.66
,1Z2A921X0347990661,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-02-23,6,lb,13.00,15.00,13.00,in,41.00,7.00,7.00,"2,009.00",194.00,PKG,CHADWICK,IL,61014,US,LINDON,UT,84042,US,23.33,33.48,7.81,20.95,50.00,10.48,15.52,10.70,2.48,16.00,1.71,0.00,0.00,1.71,0.77,13.08,11.6,1.48,31.08,24.01,7.07
,1Z2R0E660349019154,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-03-22,3,lb,11.00,11.00,11.00,in,12.00,11.00,6.00,792.00,194.00,PKG,WATONGA,OK,"73772 4230",US,CANADIAN,TX,79014,US,15.64,31.59,4.94,15.70,50.00,7.85,10.70,10.70,3.91,15.75,3.91,0.00,0.00,3.91,0,15.59,14.15,1.44,30.20,28.76,1.44
,1Z2R0E660350447386,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-02-06,3,lb,4.00,6.00,5.00,in,12.00,11.00,6.00,792.00,194.00,PKG,WATONGA,OK,"73772 4230",US,CANADIAN,TX,79014,US,14.13,24.27,3.43,13.95,46.00,6.42,10.70,10.70,3.85,15.25,3.79,0.00,0.00,3.79,0.06,15.59,14.15,1.44,30.14,28.64,1.50
,1Z2R0E660351731174,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL THIRD PARTY",FedEx,"Ground Comm(D)",2024-03-22,5,lb,11.00,20.00,14.00,in,16.00,13.00,13.00,"2,704.00",194.00,PKG,WATONGA,OK,"73772 4230",US,LINDON,UT,84042,US,24.06,34.79,8.37,19.75,50.00,9.88,15.69,10.70,2.47,15.75,1.69,0.00,0.00,1.69,0.78,0.91,0.00,0.91,19.07,12.39,6.68
,1Z2X40100398637647,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Resi(D)","GROUND RESIDENTIAL COLLECT",FedEx,Home(D),2024-01-26,5,lb,27.00,53.00,38.00,in,26.00,20.00,14.00,"7,280.00",194.00,PKG,TOMBALL,TX,77375,US,HUDSON,CO,80642,US,47.70,33.40,15.93,38.67,54.00,20.88,31.77,17.79,6.99,15.25,4.40,0.00,0.00,4.4,2.59,13.35,11.03,2.32,52.11,33.22,18.89
,1Z38E69R0314297746,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-01-31,5,lb,28.00,39.00,28.00,in,25.00,24.00,9.00,"5,400.00",194.00,PKG,WILLISTON,ND,58801,US,LINDON,UT,84042,US,30.84,20.36,6.28,30.84,54.00,16.65,24.56,14.19,3.74,15.25,2.16,0.00,0.00,2.16,1.58,0,0,0,28.30,16.35,11.95
,1Z3X914A0158293922,00003X914A,0000003X914A114,2024-03-16,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-03-11,107,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,,,,,WHEELING,WV,26003,US,106.00,44.00,46.64,104.91,66.00,69.24,59.36,35.67,10.98,16.75,6.75,0.00,0.00,6.75,4.23,6.20,4.61,1.59,76.54,47.03,29.51
,1Z3X914A0159170991,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","SHIPPING CHARGE CORRECTION NEXT DAY AIR",FedEx,"1Day AM(D)",2024-02-08,108,lb,13.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",194.00,PKG,,UT,,,MIAMI,FL,33122,US,233.81,42.68,99.78,233.81,66.00,154.31,134.03,79.50,22.79,17.00,13.52,0.00,0.00,13.52,9.27,0,0,0,156.82,93.02,63.80
,1Z3X914A0159569178,00003X914A,0000003X914A154,2024-04-13,UPS,"1Day AM(D)","SHIPPING CHARGE CORRECTION NEXT DAY AIR",FedEx,"1Day AM(D)",2024-04-09,106,lb,20.00,21.00,20.00,in,24.00,12.00,10.00,"2,880.00",194.00,PKG,LINDON,UT,840421677,US,BOERNE,TX,78006,US,237.96,40.32,95.94,237.96,66.00,157.05,142.02,80.91,24.08,16.50,14.00,0.00,0.00,14,10.08,7.8,7.8,0,170.05,98.86,71.19
,1Z3X914A0190228549,00003X914A,0000003X914A134,2024-03-30,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-03-26,104,lb,4.00,6.00,5.00,in,12.00,11.00,6.00,792.00,194.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,119.59,49.50,59.20,105.27,66.00,69.48,60.39,35.79,10.27,17.00,6.08,0.00,0.00,6.08,4.19,0,0,0,70.66,41.87,28.79
,1Z3X914A0190282221,00003X914A,0000003X914A104,2024-03-09,UPS,"1Day AM(D)","SHIPPING CHARGE CORRECTION NEXT DAY AIR",FedEx,"1Day AM(D)",2024-03-07,105,lb,28.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,VICTORIA,UT,77901,US,LOUISVILLE,KY,40241,US,344.28,29.06,100.05,344.28,66.00,227.22,244.23,117.06,41.52,17.00,19.90,0.00,0.00,19.9,21.62,0,0,0,285.75,136.96,148.79
,1Z3X914A0190686509,00003X914A,0000003X914A144,2024-04-06,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-04-03,106,lb,3.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,GARY,IN,46404,US,154.63,49.50,76.54,145.53,66.00,96.05,78.09,49.48,13.28,17.00,8.41,0.00,0.00,8.41,4.87,0,0,0,91.37,57.89,33.48
,1Z3X914A0190724584,00003X914A,0000003X914A084,2024-02-24,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-21,106,lb,82.00,115.00,82.00,in,54.00,21.00,14.00,"15,876.00",194.00,PKG,LINDON,UT,84042,US,KENEDY,TX,78119,US,727.36,24.79,180.32,727.36,66.00,480.06,547.04,247.30,104.46,17.50,52.01,0.00,0.00,52.01,52.45,49.9,49.9,0,701.40,349.21,352.19
,1Z3X914A0191356980,00003X914A,0000003X914A094,2024-03-02,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-26,104,lb,14.00,23.00,17.00,in,24.00,13.00,10.00,"3,120.00",194.00,PKG,VICTORIA,TX,77901,US,ODESSA,TX,79765,US,206.83,34.43,71.21,206.83,66.00,136.51,135.62,70.32,23.73,17.50,12.31,0.00,0.00,12.31,11.42,0,0,0,159.35,82.63,76.72
,1Z3X914A0191380739,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-07,104,lb,28.00,27.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,280.90,45.20,126.96,280.90,66.00,185.39,153.94,95.51,26.17,17.00,16.24,0.00,0.00,16.24,9.93,0,0,0,180.11,111.75,68.36
,1Z3X914A0191666145,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-07,104,lb,28.00,26.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,280.90,46.42,130.39,280.90,66.00,185.39,150.51,95.51,25.59,17.00,16.24,0.00,0.00,16.24,9.35,0,0,0,176.10,111.75,64.35
,1Z3X914A0191748333,00003X914A,0000003X914A054,2024-02-03,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-30,105,lb,18.00,18.00,18.00,in,49.00,6.00,6.00,"1,764.00",194.00,PKG,LINDON,UT,84042,US,WEATHERFORD,TX,76087,US,233.99,44.00,102.96,232.34,66.00,153.34,131.03,79.00,29.27,16.75,14.98,0.00,0.00,14.98,14.29,43.8,42.21,1.59,172.35,104.44,67.91
,1Z3X914A0192245517,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-07,106,lb,2.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,"BATTLE CREEK",MI,49015,US,94.14,44.00,41.42,93.18,66.00,61.50,52.72,31.68,8.96,17.00,5.39,0.00,0.00,5.39,3.57,0,0,0,61.68,37.07,24.61
,1Z3X914A0192347701,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-06,107,lb,2.00,4.00,3.00,in,10.00,7.00,6.00,420.00,194.00,PKG,LINDON,UT,84042,US,MILLERSBURG,OH,44654,US,122.10,38.55,47.07,122.10,66.00,80.59,75.03,41.51,14.81,17.00,8.83,0.00,0.00,8.83,5.98,12.05,10.46,1.59,101.89,60.80,41.09
,1Z3X914A0192351992,00003X914A,0000003X914A084,2024-02-24,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-21,106,lb,86.00,129.00,92.00,in,54.00,22.00,15.00,"17,820.00",194.00,PKG,LINDON,UT,84042,US,KENEDY,TX,78119,US,785.95,21.92,172.31,785.95,66.00,518.73,613.64,267.22,116.12,17.50,55.50,0.00,0.00,55.5,60.62,49.9,49.9,0,779.66,372.62,407.04
,1Z3X914A0192508340,00003X914A,0000003X914A124,2024-03-23,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-03-20,105,lb,4.00,8.00,6.00,in,61.00,4.00,4.00,976.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,147.13,49.50,72.83,133.63,66.00,88.20,74.30,45.43,18.42,16.75,13.59,0.00,0.00,13.59,4.83,35.7,35.7,0,128.42,94.72,33.70
,1Z3X914A0192595676,00003X914A,0000003X914A523,2023-12-30,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2023-12-27,105,lb,24.00,29.00,24.00,in,25.00,13.00,12.00,"3,900.00",194.00,PKG,LINDON,UT,84042,US,WATONGA,OK,73772,US,255.09,33.23,84.77,255.09,66.00,168.36,170.32,86.73,28.09,15.25,15.06,0.00,0.00,15.06,13.03,13.9,12.05,1.85,212.31,113.84,98.47
,1Z3X914A0192920359,00003X914A,0000003X914A054,2024-02-03,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-01-31,103,lb,10.00,21.00,15.00,in,24.00,12.00,10.00,"2,880.00",194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,100.52,32.24,32.41,100.52,66.00,66.34,68.11,34.18,12.23,16.75,6.55,0.00,0.00,6.55,5.68,4.90,4.90,0,85.24,45.63,39.61
,1Z3X914A0193128526,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-07,104,lb,28.00,27.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,280.90,45.20,126.96,280.90,66.00,185.39,153.94,95.51,26.17,17.00,16.24,0.00,0.00,16.24,9.93,0,0,0,180.11,111.75,68.36
,1Z3X914A0193231959,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-01-19,105,lb,8.00,7.00,8.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,SEMINOLE,TX,79360,US,145.65,45.54,66.33,145.65,66.00,96.13,79.32,49.52,13.47,16.00,8.71,0.00,0.00,8.71,4.76,4.90,4.90,0,97.69,63.13,34.56
,1Z3X914A0193707016,00003X914A,0000003X914A104,2024-03-09,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-03-01,106,lb,5.00,10.00,8.00,in,19.00,9.00,8.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,SHREVEPORT,LA,71129,US,152.39,42.38,64.59,152.39,66.00,100.58,87.80,51.81,15.37,17.50,9.07,0.00,0.00,9.07,6.3,0,0,0,103.17,60.88,42.29
,1Z3X914A0193817666,00003X914A,0000003X914A094,2024-03-02,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-23,105,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,113.24,42.92,48.60,113.24,66.00,74.74,64.64,38.50,11.31,17.50,6.74,0.00,0.00,6.74,4.57,0,0,0,75.95,45.24,30.71
,1Z3X914A0194144122,00003X914A,0000003X914A054,2024-02-03,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-01-30,105,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79707,US,113.24,42.92,48.60,113.24,66.00,74.74,64.64,38.50,10.82,16.75,6.45,0.00,0.00,6.45,4.37,0,0,0,75.46,44.95,30.51
,1Z3X914A0194170022,00003X914A,0000003X914A104,2024-03-09,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-03-01,104,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,194.00,PKG,LINDON,UT,84042,US,"SAN FRANCISCO",CA,94124,US,92.17,36.71,33.84,92.17,66.00,60.83,58.33,31.34,10.21,17.50,5.48,0.00,0.00,5.48,4.73,0,0,0,68.54,36.82,31.72
,1Z3X914A0194331189,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","SHIPPING CHARGE CORRECTION NEXT DAY AIR",FedEx,"1Day AM(D)",2024-01-25,102,lb,9.00,22.00,16.00,in,25.00,12.00,10.00,"3,000.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,75.59,33.54,25.35,75.59,66.00,49.89,50.24,30.21,8.82,16.75,5.88,0.00,0.00,5.88,2.94,4.90,4.90,0,63.96,40.99,22.97
,1Z3X914A0194528753,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-07,104,lb,28.00,27.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,280.90,45.20,126.96,280.90,66.00,185.39,153.94,95.51,26.17,17.00,16.24,0.00,0.00,16.24,9.93,0,0,0,180.11,111.75,68.36
,1Z3X914A0194790111,00003X914A,0000003X914A084,2024-02-24,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-16,107,lb,40.00,61.00,44.00,in,25.00,24.00,14.00,"8,400.00",194.00,PKG,LINDON,UT,84042,US,RIVERVIEW,MI,48193,US,457.70,23.33,106.80,457.70,66.00,302.08,350.90,155.62,60.53,17.25,26.84,0.00,0.00,26.84,33.69,0,0,0,411.43,182.46,228.97
,1Z3X914A0195089306,00003X914A,0000003X914A134,2024-03-30,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-03-25,106,lb,28.00,28.00,28.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,DAYTON,TX,77535,US,315.61,49.50,156.23,312.83,66.00,206.47,159.38,106.36,27.77,17.00,18.75,0.00,0.00,18.75,9.02,3.95,3.95,0,191.10,129.06,62.04
,1Z3X914A0195174606,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-01-24,106,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77032,US,119.65,44.00,52.65,117.36,66.00,77.46,67.00,39.90,10.72,16.75,6.68,0.00,0.00,6.68,4.04,0,0,0,77.72,46.58,31.14
